Theta,Phi,Lambda
1.6748794523585109,-1.4185220140966803,0.911425632866802
1.7805031534997033,-2.2701851975291945,2.7453238962432054
-2.9017128975546926,-0.20239329151682325,1.2444172497527748
1.154482298332565,1.3339413832279738,-1.7711508022108493
0.2541713256047112,-0.28461912891306385,-2.6527147793776633
-2.8780067321726888,-0.7006747175665365,-0.3267034355756628
1.0408844901676484,-2.2191214126542604,2.433763218685697
-0.21456671883893394,0.2134060778258598,-1.748900101644698
-3.463199890562837,1.529852635680408,0.04945164856294423
0.46218576313490234,-3.0480510519270188,0.0007709975304746571
-0.36098647011993457,-2.315079666553544,-1.8147909154596364
-6.41593449252284e-05,2.5156861159055404,-0.3995599684334882
0.06290279082916651,1.4714665936809084,-1.8791230898044342
-0.09828582568074139,2.447938663371476,-1.178961632192616
1.3854042580019186,0.024831507324759423,-1.061922313914269
1.2629001808996068,-0.34759290482348687,-1.1523341113171324
-2.118633412437371,-0.5603830813512154,-1.5367640296872216
1.6149907508077477,0.0641204045553924,-1.6060553098167971
2.1989765991432866,-1.2207313496911014,2.4682839245144375
-2.9091922924280493,1.0674393129306796,-2.4224010146356703
-0.2028868640942003,1.661834522987418,-2.6476303928578075
2.7953806871377873,-1.1037931238659722,-0.32044601704778375
-0.1743186740007054,2.003865851298136,-0.600723670848849
-0.0764312208835555,-1.5648723397548228,-2.235059600286206
0.903689805120973,1.57614444350989,-0.6811983604452921
-3.3399237605097847,1.9075527051342023,-1.6576844361936744
2.6195474630762163,-0.6724372864811969,-0.9484522911313131
1.6657113605015832,1.2173561999886047,1.3755317113566068
0.48883163053212747,-1.5629208146734876,-1.6940663373979823
-3.5616772139153996,1.6651930038168874,-2.3626596602331817
-0.6896050582967743,-0.20461896296899915,0.08444117471672596
1.5816826781609878,-3.2317455559182777,-0.05996828475043409
-0.185880720939996,1.2275175252449329,-0.866754290679002
1.230682340812229,-0.2301713966278742,1.3247423788066635
-3.1189934200178557,0.15130404410797504,1.468931442852302
0.1775194118490304,-2.4069461993374124,-2.4715049005608827
-0.20951794783244815,-3.129356423611007,3.5289261238716336
0.6283036004138859,-2.3570932830293545,2.0391256308844294
0.38764205559094334,0.2588476420874068,-3.3287418135135955
-1.381735584229641,0.3201333287300646,0.9284971483112265
0.5925250798563572,-1.0003687982489193,2.072580650798539
-1.7540603842821778,-2.2555976102085147,-2.286626222869599
-1.6427402037995598,0.36907142913136665,1.7483395243441133
-1.8517237033042018,-2.4191269157346027,-0.1963338916883712
2.3999842012224812,0.6017320420215816,-0.2600036591004582
-3.217482997225103,1.4017741405826138,1.1729975079179196
-1.6784111580600845,1.18388222244507,1.373805617237153
2.5264138377569907,-1.9595295280700602,2.9318121645542314
-1.725926496585421,2.213698160472969,-2.414772874398478
-2.1859347569962724,0.6334534417725397,0.39263384188872724
-0.10319272982462532,-0.6321594267097015,-0.3049970657436853
0.11649111964292694,-3.5835821890504085,-0.36685801127005585
1.0463780571166719,2.024574263812484,-0.8016663336706268
2.410103250329945,1.3863187465823779,2.05210394132584
2.6716722657954235,2.0550644317188533,2.5229106232547918
2.1004800353251736,-0.6307452187473129,1.7859457293949679
-2.3460444590641747,0.29600406192555717,-2.055609542353607
-0.4201854212449543,2.7635888324414166,-1.5261074905561367
-3.538940785357236,-2.862213477016787,2.0088158147736985
-1.1109321363746665,3.537836256601293,0.8439041959306551
-0.7452383510083688,-0.7122145649709869,0.46275211478742745
-0.14044023138431666,-0.33933730670065676,-1.8061337127566284
2.0982524525311,-1.4982701491033552,-2.6526416554223173
0.4895195490247369,1.9072423406801684,1.2701856758217853
-2.407196478368019,0.840423209339969,-2.3740527789178936
-2.8163983319553783,-1.0066319268811827,1.829839816177467
-0.4109845690969387,3.3045074002900208,-1.9709964156733066
-3.4447941159151396,1.4834597592501058,-3.071205804697723
-3.4390123444333938,2.488780381251199,-2.1645319004175505
0.7706037728730074,0.6449061658428028,-2.004633054840133
-0.9184122940377377,1.8482336877241048,0.6177820638161698
-2.1985992382977915,-2.6765592235900444,-1.4569000712197842
2.1685818048494045,2.037336668996357,-2.1934882276817738
-2.047441400737862,-2.5844909808702052,2.919856657561028
0.11719102061052003,0.4347711997590712,-2.986371173535774
1.5554701025853377,0.3712325945413212,0.9386917765548094
-1.1896390265463872,-2.7112351151681637,-0.8714396064492689
-2.1092265089703517,-3.310713064549024,0.27078221294103577
0.43116707026991064,-1.3193366196272618,2.578810882509007
1.7935042112969697,1.2880607295667104,-1.9273198871935875
-2.599706816499555,-1.0697125966272798,2.0872757945545346
-0.6231415243154101,-2.8542897916697325,-1.945497630346796
-1.306881174497615,0.6133269335278209,0.17170740585226604
-1.5762840059524117,-0.10826443588067848,-1.9070535579629098
-1.6809901174594282,1.0531195206539872,0.7658731640400523
-2.1409995105250603,-2.317771149583691,0.23245374898563056
2.355194431108548,1.023258962170695,2.4027454563906088
-2.6666625571330873,-1.1041487930036509,3.014988466411905
-1.0226917560118758,-1.4563454077824796,2.308898493550468
0.8413780195970461,-0.488859777971668,1.6951167376760297
3.064246577258927,-0.252599998218217,-0.19783967673802585
