Theta,Phi,Lambda
2.119135993290376,2.1599682631944583,0.9278088912316222
2.9851090472776405,0.11682870166967901,-0.37599097331747067
1.6718063329405886,2.954101824431489,-1.5552203108699334
0.08498159392970711,1.4915905356360617,-0.0809600378971339
0.6643009108866876,1.9849070529882549,-1.0128033467629236
-2.8210705535081537,-3.2658816019090744,-2.478539940079264
-1.7219806513585811,-0.38274773156790803,2.0943818300142447
-3.1594219336145484,-1.7184437893420113,-3.201965296977907
-2.102799333879617,-2.0158910280836846,-1.8848058090553987
-1.786249588593581,2.772534552513465,-2.4237831152956666
-2.6514590996153364,-0.5926235751011941,-1.7799986574367588
1.5138506595865338,-3.3446214733080932,1.4215033620996598
0.5003644805659268,0.9313365957199746,-1.7641699281334056
0.06153750810972539,-1.6574484879060454,-1.8830443110754869
-1.572376082998954,2.4136548378017344,-1.661309720248286
0.5829227651635825,2.4720706854896393,0.6913262611377856
-1.5526669681358338,2.9570039042646554,0.11159529468693505
-3.2921793954730942,2.717004187284633,-2.9760201486255484
-1.6333101261068679,-1.6600058323679783,-0.5033810073738272
-1.6326548969631747,3.0952930029289103,1.3482388239292906
1.5509016108879528,-1.9421164766160768,1.8209157994127807
-2.1423208998739858,0.12947932854153668,0.09574102570649476
0.8701794467231485,1.6553284247447533,2.6845807148694405
-0.8481614554099601,-1.4629551198746467,1.0831502889602693
-0.743037247898955,-0.5897324044162973,2.044079898095315
0.7718248141983564,2.4788232330993356,2.6402521755413075
-0.43077861775958926,2.0135097499631818,-0.328764117935629
0.7939878214240385,1.071674604211564,2.7674883594457165
1.1267464054638503,-1.4227627044420936,-3.0732592119591944
-0.49909874402843274,-0.09408015622191757,1.4048057724263048
-1.701159679323407,0.6510973007243682,1.6752154559264274
1.826480212474708,0.5206323552517234,-3.5495366051324453
-1.8453499886720157,1.5797742982991105,1.4707827709814671
2.2290667348449946,1.5622559365063828,2.1926725875546818
0.8500936325228905,1.5618735142850408,-0.7317059556423761
-2.3877350480198594,-1.5357624379625692,-0.6890577106336765
1.2572730381888453,-1.3445643825511584,1.5333226591692104
2.645705849252555,-3.3937135789516333,-0.5419545323058037
-2.3427203909611496,0.9869499343343959,0.47798993452752536
1.0727346425288231,-0.9984664892723956,-3.0834349932526255
-3.019364318290312,-0.2318814298807041,-1.4571230080339284
0.43029947062718654,2.0231866678045574,-3.1651063628443414
1.3576848241734427,-1.455752400468169,3.036075963972939
2.8468205036601675,0.7709492455866599,1.6583384659156524
0.9993069182064237,-3.234035561495775,2.6155965490423414
3.241583141344032,-0.4540525343157105,0.6138401167766689
-3.1575940164226157,-0.9992262987995869,-0.42155894017534834
-3.2979456440215795,-2.6020822295775448,2.5106801067889837
1.062693617392831,1.4022156460407553,-3.0030495398240182
1.4811435918617841,3.0337336961259296,-0.8900959555544713
0.15783708177964695,2.413657541670748,-1.2661528007147917
0.39476560346960105,-1.567944702332427,-0.3882139751351762
-1.640190658622585,-0.8609538851607522,1.549509831897222
0.24742892608268904,-2.9535671069944716,-0.8029568787306953
-1.4155344744603255,-2.890452005259567,-0.914513937470394
-1.9715678148271654,1.4529239236310134,0.12051307991811992
3.2864877054469153,-2.2296190064909767,2.0996801743732703
2.8656919840371007,-2.162691670977349,-2.059318782521587
-1.8245628287286475,-1.991435148286727,1.2103479476760701
-0.7556393383868483,0.755472190639699,-0.034437726230695076
1.5620056706154954,-1.4447334409548578,1.6425307303470633
4.029381998725974,1.719913206857416,1.4940947765267492
-3.8669732911704693,-1.9894218790173477,1.0549621821170843
2.9637784813287418,-2.237271191113312,1.9644315414203926
1.7046750167679716,-2.850883149402685,0.7538437665560319
-0.9382194778192302,-0.5001554950524454,2.693435681135378
-1.5890777690317897,2.0065850543753165,2.7830691704373463
2.5209041091015956,-0.9713068230983575,-2.2928614149996416
-2.78990615376073,-1.1553074204076195,2.375619103297104
-0.9010968366899332,2.7463096313909263,-0.8871919950992588
